id,timestamp,formatted_timestamp,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,total_volume,percent_sold,tax,margin,ROI,margin-volume,minVol
23224,1770122700,2026-02-03 12:45:00+00:00,,0,13345.0,1,1,100.0,0.0,,,,0
23246,1770122700,2026-02-03 12:45:00+00:00,,0,3485007.0,1,1,100.0,0.0,,,,0
23285,1770122700,2026-02-03 12:45:00+00:00,269691.0,1,260000.0,2,3,66.66666666666666,5394.0,4297.0,1.653,8594.0,1
23297,1770122700,2026-02-03 12:45:00+00:00,21971.0,1,,0,1,0.0,439.0,,,,0
23306,1770122700,2026-02-03 12:45:00+00:00,11035.0,2,13765.0,20,22,90.9090909090909,221.0,-2951.0,-21.438,-59020.0,2
23309,1770122700,2026-02-03 12:45:00+00:00,3770.0,1,,0,1,0.0,75.0,,,,0
23321,1770122700,2026-02-03 12:45:00+00:00,9999.0,1,,0,1,0.0,200.0,,,,0
23327,1770122700,2026-02-03 12:45:00+00:00,,0,7603.0,1,1,100.0,0.0,,,,0
23354,1770122700,2026-02-03 12:45:00+00:00,445681.0,2,405711.0,1,3,33.33333333333333,8914.0,31056.0,7.655,31056.0,1
23387,1770122700,2026-02-03 12:45:00+00:00,4270.0,20,,0,20,0.0,85.0,,,,0
23401,1770122700,2026-02-03 12:45:00+00:00,,0,9491.0,2,2,100.0,0.0,,,,0
23413,1770122700,2026-02-03 12:45:00+00:00,,0,45500.0,1,1,100.0,0.0,,,,0
23490,1770122700,2026-02-03 12:45:00+00:00,139218.0,20,135561.0,2,22,9.090909090909092,2784.0,873.0,0.644,1746.0,2
23499,1770122700,2026-02-03 12:45:00+00:00,34248.0,1,34176.0,2,3,66.66666666666666,685.0,-613.0,-1.794,-1226.0,1
23528,1770122700,2026-02-03 12:45:00+00:00,,0,550000.0,1,1,100.0,0.0,,,,0
23685,1770122700,2026-02-03 12:45:00+00:00,19850.0,2125,19733.0,5,2130,0.2347417840375587,397.0,-280.0,-1.419,-1400.0,5
23688,1770122700,2026-02-03 12:45:00+00:00,,0,15000.0,3,3,100.0,0.0,,,,0
23694,1770122700,2026-02-03 12:45:00+00:00,,0,4819.0,2,2,100.0,0.0,,,,0
23709,1770122700,2026-02-03 12:45:00+00:00,6400.0,10,6200.0,20,30,66.66666666666666,128.0,72.0,1.161,1440.0,10
23733,1770122700,2026-02-03 12:45:00+00:00,4860.0,186,4750.0,626,812,77.0935960591133,97.0,13.0,0.274,8138.0,186
23745,1770122700,2026-02-03 12:45:00+00:00,2235.0,1,,0,1,0.0,45.0,,,,0
23956,1770122700,2026-02-03 12:45:00+00:00,7600128.0,2,7601757.0,2,4,50.0,152003.0,-153632.0,-2.021,-307264.0,2
23959,1770122700,2026-02-03 12:45:00+00:00,2027377.0,2,,0,2,0.0,40548.0,,,,0
24187,1770122700,2026-02-03 12:45:00+00:00,582150.0,1,567777.0,3,4,75.0,11643.0,2730.0,0.481,8190.0,1
24229,1770122700,2026-02-03 12:45:00+00:00,1259459.0,1,1228937.0,8,9,88.88888888888889,25189.0,5333.0,0.434,42664.0,1
24251,1770122700,2026-02-03 12:45:00+00:00,15563.0,22,15516.0,113,135,83.7037037037037,311.0,-264.0,-1.701,-29832.0,22
24268,1770122700,2026-02-03 12:45:00+00:00,,0,17725458.0,1,1,100.0,0.0,,,,0
24288,1770122700,2026-02-03 12:45:00+00:00,389828.0,3,,0,3,0.0,7797.0,,,,0
24511,1770122700,2026-02-03 12:45:00+00:00,194949999.0,2,189479569.0,1,3,33.33333333333333,3899000.0,1571430.0,0.829,1571430.0,1
24587,1770122700,2026-02-03 12:45:00+00:00,6782538.0,1,,0,1,0.0,135651.0,,,,0
24589,1770122700,2026-02-03 12:45:00+00:00,162.0,1342,155.0,5586,6928,80.62933025404158,3.0,4.0,2.581,22344.0,1342
24592,1770122700,2026-02-03 12:45:00+00:00,103.0,3,104.0,4224,4227,99.9290276792051,2.0,-3.0,-2.885,-12672.0,3
24595,1770122700,2026-02-03 12:45:00+00:00,83.0,1525,79.0,4877,6402,76.17931896282411,2.0,2.0,2.532,9754.0,1525
24598,1770122700,2026-02-03 12:45:00+00:00,2100.0,2445,2080.0,2000,4445,44.99437570303712,42.0,-22.0,-1.058,-44000.0,2000
24607,1770122700,2026-02-03 12:45:00+00:00,244.0,2001,236.0,11640,13641,85.33098746426215,5.0,3.0,1.271,34920.0,2001
